"ID","ELEC_TYPE_NAME","VOLT_NAME","PRC_NAME","CONTRACT_CAP","RUN_CAP","SHIFT_NO","BUILD_DATE","CANCEL_DATE","CHK_CYCLE","LAST_CHK_DATE","TMP_NAME","TMP_DATE"
"179545398","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2006/5/23 10:21:00","","24","2006/5/23","非临时用电",""
"179545449","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2006/5/11 12:51:00","","24","2006/5/11","非临时用电",""
"179545483","城镇居民生活用电","交流380V","居民生活<1kV(合表)","30.000000","30.000000","","2006/6/2 7:56:00","","24","2006/6/2","非临时用电",""
"179545518","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2006/5/11 12:48:00","","24","2006/5/11","非临时用电",""
"179545519","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","2006/5/11 12:48:00","","24","2006/5/11","非临时用电",""
"179545574","城镇居民生活用电","交流380V","居民生活<1kV(合表)","180.000000","180.000000","1","2006/5/11 8:56:00","","24","2019/1/31","非临时用电",""
"179545630","乡村居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","2006/6/19 7:41:00","","24","2006/6/19","非临时用电",""
"179545690","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2006/6/2 17:46:00","","24","2006/6/2","非临时用电",""
"179545693","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2006/6/2 17:43:00","","24","2006/6/2","非临时用电",""
"179545707","城镇居民生活用电","交流380V","居民生活<1kV(合表)","60.000000","60.000000","","2006/6/19 8:24:00","","24","2006/6/19","非临时用电",""
"179545716","城镇居民生活用电","交流380V","居民生活<1kV(合表)","20.000000","20.000000","1","2006/5/16 8:55:00","","24","2006/5/16","非临时用电",""
"179545789","乡村居民生活用电","交流380V","居民生活<1kV(合表)","29.000000","29.000000","","2006/5/12 8:18:00","","24","2006/5/12","非临时用电",""
"179545819","城镇居民生活用电","交流380V","居民生活<1kV(合表)","12.000000","12.000000","1","2006/6/7 9:54:00","","24","2006/6/7","非临时用电",""
"179545849","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","2006/6/20 14:59:00","","24","2006/6/20","非临时用电",""
"179545901","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2006/6/7 9:55:00","","24","2006/6/7","非临时用电",""
"179545902","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2006/6/7 9:55:00","","24","2006/6/7","非临时用电",""
"179545906","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2006/6/7 9:55:00","","24","2006/6/7","非临时用电",""
"179545907","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2006/6/7 9:55:00","","24","2006/6/7","非临时用电",""
"179545910","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2006/6/7 9:55:00","","24","2006/6/7","非临时用电",""
"179519793","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/2/3 9:55:00","","24","2005/2/3","非临时用电",""
"179519802","乡村居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/1/14","","24","2005/1/14","非临时用电",""
"179519803","乡村居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/1/14","","24","2005/1/14","非临时用电",""
"179519841","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/4/11 9:40:00","","24","2005/4/11","非临时用电",""
"179519842","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/4/11 9:40:00","","24","2005/4/11","非临时用电",""
"179519844","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/4/11 9:40:00","","24","2005/4/11","非临时用电",""
"179519893","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/6/7 15:09:00","","24","2005/6/7","非临时用电",""
"179519899","乡村居民生活用电","交流380V","居民生活<1kV(合表)","13.000000","13.000000","1","2005/4/22 10:30:00","","24","2011/4/22","非临时用电",""
"179519972","乡村居民生活用电","交流380V","居民生活<1kV(合表)","18.000000","18.000000","1","2005/4/25 12:16:00","","24","2011/4/22","非临时用电",""
"179520013","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/6/8 15:47:00","","24","2005/6/8","非临时用电",""
"179520021","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/6/6 17:21:00","","24","2005/6/6","非临时用电",""
"179520086","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/6/8 11:23:00","","24","2005/6/8","非临时用电",""
"179520088","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/6/9 14:38:00","","24","2005/6/9","非临时用电",""
"179520157","乡村居民生活用电","交流380V","居民生活<1kV(合表)","15.000000","15.000000","1","2003/12/30 8:53:00","","24","2003/12/30","非临时用电",""
"179520201","城镇居民生活用电","交流380V","居民生活<1kV(合表)","30.000000","30.000000","","2005/6/1 8:48:00","","24","2005/6/1","非临时用电",""
"179520279","城镇居民生活用电","交流380V","居民生活<1kV(合表)","15.000000","15.000000","","2005/4/14 10:35:00","","24","2005/4/14","非临时用电",""
"179520309","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/5/17 11:47:00","","24","2005/5/17","非临时用电",""
"179520370","乡村居民生活用电","交流380V","居民生活<1kV(合表)","30.000000","30.000000","","2005/4/30 8:57:00","","24","2005/4/30","非临时用电",""
"179520374","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/4/27 11:01:00","","24","2005/4/27","非临时用电",""
"179520387","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/5/19 11:47:00","","24","2005/5/19","非临时用电",""
"179520395","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/5/31 8:59:00","","24","2005/5/31","非临时用电",""
"179520509","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/4/25 17:10:00","","24","2005/4/25","非临时用电",""
"179520518","城镇居民生活用电","交流380V","居民生活<1kV(合表)","300.000000","300.000000","1","2005/1/26 8:13:00","","24","2015/8/31","非临时用电",""
"179520576","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/4/25 17:12:00","","24","2005/4/25","非临时用电",""
"179520629","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/4/20 10:22:00","","24","2005/4/20","非临时用电",""
"179520630","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/4/20 10:22:00","","24","2005/4/20","非临时用电",""
"179520671","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/5/17 9:27:00","","24","2005/5/17","非临时用电",""
"179520672","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/5/17 9:27:00","","24","2005/5/17","非临时用电",""
"179520737","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/5/26 14:25:00","","24","2005/5/26","非临时用电",""
"179520743","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","2005/5/26 14:12:00","","24","2005/5/26","非临时用电",""
"179520835","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/4/22 8:30:00","","24","2005/4/22","非临时用电",""
"179520851","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/5/13 9:00:00","","24","2005/5/13","非临时用电",""
"179520869","乡村居民生活用电","交流380V","居民生活<1kV(合表)","18.000000","18.000000","1","2005/5/30 16:28:00","","24","2005/5/30","非临时用电",""
"179520870","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/5/30 16:28:00","","24","2005/5/30","非临时用电",""
"179520889","乡村居民生活用电","交流380V","居民生活<1kV(合表)","30.000000","30.000000","","2005/6/7 8:44:00","","24","2005/6/7","非临时用电",""
"179520891","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/6/7 8:45:00","","24","2005/6/7","非临时用电",""
"179520947","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/5/31 8:32:00","","24","2005/5/31","非临时用电",""
"179520979","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/7/13 8:24:00","","24","2005/7/13","非临时用电",""
"179520981","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/7/13 8:24:00","","24","2005/7/13","非临时用电",""
"179520982","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/7/13 8:24:00","","24","2005/7/13","非临时用电",""
"179520984","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/7/13 8:24:00","","24","2005/7/13","非临时用电",""
"179520986","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/7/13 8:24:00","","24","2005/7/13","非临时用电",""
"179521048","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/7/13 8:24:00","","24","2005/7/13","非临时用电",""
"179521069","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/6/24 18:00:00","","24","2005/6/24","非临时用电",""
"179521070","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/6/27 14:46:00","","24","2005/6/27","非临时用电",""
"179521100","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/7/5 11:04:00","","24","2005/7/5","非临时用电",""
"179521234","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/6/28 15:30:00","","24","2005/6/28","非临时用电",""
"179521236","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/6/28 15:30:00","","24","2005/6/28","非临时用电",""
"179521286","乡村居民生活用电","交流380V","居民生活<1kV(合表)","20.000000","20.000000","","2005/6/6 17:22:00","","24","2005/6/6","非临时用电",""
"179521465","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/6/28 16:31:00","","24","2005/6/28","非临时用电",""
"179521512","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/7/11 8:23:00","","24","2005/7/11","非临时用电",""
"179521547","乡村居民生活用电","交流380V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/6/30 9:06:00","","24","2005/6/30","非临时用电",""
"179521550","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","2005/7/1 15:15:00","","24","2005/7/1","非临时用电",""
"179521574","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/7/11 8:23:00","","24","2005/7/11","非临时用电",""
"179521575","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/7/11 8:23:00","","24","2005/7/11","非临时用电",""
"179521576","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/7/11 8:23:00","","24","2005/7/11","非临时用电",""
"179521577","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/7/11 8:23:00","","24","2005/7/11","非临时用电",""
"179521579","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/7/11 8:23:00","","24","2005/7/11","非临时用电",""
"179521617","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/7/1 15:35:00","","24","2005/7/1","非临时用电",""
"179521618","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/7/1 15:35:00","","24","2005/7/1","非临时用电",""
"179521652","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","2005/7/12 8:13:00","","24","2005/7/12","非临时用电",""
"179521656","城镇居民生活用电","交流380V","居民生活<1kV(合表)","40.000000","40.000000","","2005/7/12 8:11:00","","24","2005/7/12","非临时用电",""
"179521678","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/7/2 15:15:00","","24","2005/7/2","非临时用电",""
"179521686","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/7/5 8:43:00","","24","2005/7/5","非临时用电",""
"179521797","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/7/13 8:22:00","","24","2005/7/13","非临时用电",""
"179521850","城镇居民生活用电","交流380V","居民生活<1kV(合表)","30.000000","30.000000","","2005/7/5 15:11:00","","24","2005/7/5","非临时用电",""
"179521927","城镇居民生活用电","交流380V","居民生活<1kV(合表)","3.000000","3.000000","1","2005/7/6 16:21:00","","24","2005/7/6","非临时用电",""
"179521928","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/7/4 9:11:00","","24","2005/7/4","非临时用电",""
"179522048","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/6/24 10:04:00","","24","2005/6/24","非临时用电",""
"179522049","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/6/24 10:04:00","","24","2005/6/24","非临时用电",""
"179522050","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/6/24 10:04:00","","24","2005/6/24","非临时用电",""
"179522052","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/6/24 10:04:00","","24","2005/6/24","非临时用电",""
"179522054","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/6/24 10:04:00","","24","2005/6/24","非临时用电",""
"179522055","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/6/24 10:04:00","","24","2005/6/24","非临时用电",""
"179522056","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/6/24 10:04:00","","24","2005/6/24","非临时用电",""
"179522057","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/6/24 10:04:00","","24","2005/6/24","非临时用电",""
"179522058","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/6/24 10:04:00","","24","2005/6/24","非临时用电",""
"179522059","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/6/24 10:04:00","","24","2005/6/24","非临时用电",""
"179522061","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/6/24 10:04:00","","24","2005/6/24","非临时用电",""
"179522167","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/8/30 9:10:00","","24","2005/8/30","非临时用电",""
"179522188","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","2005/7/27 11:51:00","","24","2005/7/27","非临时用电",""
"179522204","城镇居民生活用电","交流380V","居民生活<1kV(合表)","38.000000","38.000000","","2005/8/12 8:43:00","","24","2005/8/12","非临时用电",""
"179522356","乡村居民生活用电","交流380V","居民生活<1kV(合表)","19.000000","19.000000","1","2005/8/29","","24","2011/8/12","非临时用电",""
"179522386","普通工业","交流10kV","居民生活1_10kV(合表)","80.000000","80.000000","1","2005/7/22","","12","2021/2/28","非临时用电",""
"179522440","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","2005/7/13 8:21:00","","24","2005/7/13","非临时用电",""
"179522454","大工业用电","交流10kV","居民生活1_10kV(合表)","1030.000000","1030.000000","1","2005/7/26","","12","2021/4/30","非临时用电",""
"179522501","城镇居民生活用电","交流380V","居民生活<1kV(合表)","22.000000","22.000000","","2005/7/14 14:58:00","","24","2005/7/14","非临时用电",""
"179522520","城镇居民生活用电","交流380V","居民生活<1kV(合表)","20.000000","20.000000","","2005/8/1 8:14:00","","24","2005/8/1","非临时用电",""
"179522532","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","2005/8/12 11:34:00","","24","2005/8/12","非临时用电",""
"179522534","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/8/12 11:34:00","","24","2005/8/12","非临时用电",""
"179522579","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/7/29 17:52:00","","24","2005/7/29","非临时用电",""
"179522580","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","","2005/8/1 8:39:00","","24","2005/8/1","非临时用电",""
"179522597","城镇居民生活用电","交流380V","居民生活<1kV(合表)","130.000000","130.000000","1","2005/7/27 8:09:00","","24","2019/1/31","非临时用电",""
"179522614","乡村居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/8/29 15:34:00","","24","2005/8/29","非临时用电",""
"179522633","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/7/18 13:12:00","","24","2005/7/18","非临时用电",""
"179522636","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/7/14 17:32:00","","24","2005/7/14","非临时用电",""
"179522637","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/7/14 17:32:00","","24","2005/7/14","非临时用电",""
"179522639","乡村居民生活用电","交流380V","居民生活<1kV(合表)","15.000000","15.000000","","2005/7/15 15:08:00","","24","2005/7/15","非临时用电",""
"179522677","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/8/12 15:22:00","","24","2005/8/12","非临时用电",""
"179522750","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/7/21 15:13:00","","24","2005/7/21","非临时用电",""
"179522778","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","2005/7/18 15:04:00","","24","2005/7/18","非临时用电",""
"179522878","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/8/5 15:20:00","","24","2005/8/5","非临时用电",""
"179522909","乡村居民生活用电","交流380V","居民生活<1kV(合表)","24.000000","24.000000","1","2005/8/29","","24","2005/8/29","非临时用电",""
"179522926","乡村居民生活用电","交流380V","居民生活<1kV(合表)","9.000000","9.000000","1","2005/7/18 13:12:00","","24","2018/1/31","非临时用电",""
"179522935","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/8/5 9:10:00","","24","2005/8/5","非临时用电",""
"179522974","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","2005/7/21 17:34:00","","24","2005/7/21","非临时用电",""
"179522977","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/7/21 15:18:00","","24","2005/7/21","非临时用电",""
"179523004","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/8/16 15:10:00","","24","2005/8/16","非临时用电",""
"179523081","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/8/26 8:14:00","","24","2005/8/26","非临时用电",""
"179523152","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2003/12/30 8:50:00","","24","2003/12/30","非临时用电",""
"179523153","乡村居民生活用电","交流380V","居民生活<1kV(合表)","20.000000","20.000000","","2003/12/30 8:56:00","","24","2003/12/30","非临时用电",""
"179523154","乡村居民生活用电","交流380V","居民生活<1kV(合表)","20.000000","20.000000","","2003/12/30 8:56:00","","24","2003/12/30","非临时用电",""
"179523182","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/8/10","","24","2005/8/10","非临时用电",""
"179523183","城镇居民生活用电","交流380V","居民生活<1kV(合表)","20.000000","20.000000","","2005/8/11 8:25:00","","24","2005/8/11","非临时用电",""
"179523185","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/8/10 15:10:00","","24","2005/8/10","非临时用电",""
"179523212","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/9/26 10:54:00","","24","2005/9/26","非临时用电",""
"179523214","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/9/26 10:54:00","","24","2005/9/26","非临时用电",""
"179523217","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/9/26 10:54:00","","24","2005/9/26","非临时用电",""
"179523221","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/9/26 10:54:00","","24","2005/9/26","非临时用电",""
"179523223","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/9/26 10:54:00","","24","2005/9/26","非临时用电",""
"179523224","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/9/26 10:54:00","","24","2005/9/26","非临时用电",""
"179523247","农业生产用电","交流10kV","居民生活1_10kV(合表)","50.000000","50.000000","1","2005/9/9","","12","2021/6/30","非临时用电",""
"179523250","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/9/12 11:42:00","","24","2005/9/12","非临时用电",""
"179523276","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/9/26 10:54:00","","24","2005/9/26","非临时用电",""
"179523278","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/9/26 10:54:00","","24","2005/9/26","非临时用电",""
"179523279","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/9/26 10:54:00","","24","2005/9/26","非临时用电",""
"179523280","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/9/26 10:54:00","","24","2005/9/26","非临时用电",""
"179523285","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/9/26 10:54:00","","24","2005/9/26","非临时用电",""
"179523289","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/9/26 10:54:00","","24","2005/9/26","非临时用电",""
"179523290","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/9/26 10:54:00","","24","2005/9/26","非临时用电",""
"179523291","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/9/26 10:54:00","","24","2005/9/26","非临时用电",""
"179523292","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/9/26 10:54:00","","24","2005/9/26","非临时用电",""
"179523293","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/9/26 10:54:00","","24","2005/9/26","非临时用电",""
"179523294","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/9/26 10:54:00","","24","2005/9/26","非临时用电",""
"179523295","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/9/26 10:54:00","","24","2005/9/26","非临时用电",""
"179523296","乡村居民生活用电","交流10kV","居民生活1_10kV(合表)","200.000000","0.000000","1","2005/8/24","","12","2021/9/30","非临时用电",""
"179523348","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/9/23 14:55:00","","24","2005/9/23","非临时用电",""
"179523366","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/9/26 15:13:00","","24","2005/9/26","非临时用电",""
"179523398","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/9/12 15:14:00","","24","2005/9/12","非临时用电",""
"179523442","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/9/26 11:37:00","","24","2005/9/26","非临时用电",""
"179523500","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/9/26 9:12:00","","24","2005/9/26","非临时用电",""
"179523579","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/9/28 15:34:00","","24","2005/9/28","非临时用电",""
"179523721","普通工业","交流10kV","居民生活1_10kV(合表)","250.000000","250.000000","1","2005/9/22","","12","2021/3/31","非临时用电",""
"179523735","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/9/2 14:27:00","","24","2005/9/2","非临时用电",""
"179523884","城镇居民生活用电","交流380V","居民生活<1kV(合表)","1.000000","1.000000","1","2005/8/11","","24","2005/8/11","非临时用电",""
"179523900","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/9/15 8:42:00","","24","2005/9/15","非临时用电",""
"179523948","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/9/8 8:22:00","","24","2005/9/8","非临时用电",""
"179523949","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/9/8 8:22:00","","24","2005/9/8","非临时用电",""
"179524022","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/9/8 14:57:00","","24","2005/9/8","非临时用电",""
"179524036","普通工业","交流10kV","居民生活1_10kV(合表)","250.000000","250.000000","1","2005/8/31","","12","2021/3/30","非临时用电",""
"179524038","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/9/8 10:07:00","","24","2005/9/8","非临时用电",""
"179524113","普通工业","交流10kV","居民生活1_10kV(合表)","125.000000","125.000000","1","2005/9/22","","12","2021/3/31","非临时用电",""
"179524171","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/9/9 11:44:00","","24","2005/9/9","非临时用电",""
"179524216","乡村居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/9/27 15:53:00","","24","2005/9/27","非临时用电",""
"179524237","普通工业","交流10kV","居民生活1_10kV(合表)","0.000000","0.000000","1","2005/9/9","","12","2021/1/31","非临时用电",""
"179524299","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/9/27 15:49:00","","24","2005/9/27","非临时用电",""
"179524415","乡村居民生活用电","交流380V","居民生活<1kV(合表)","200.000000","200.000000","1","2005/10/9 15:19:00","","24","2019/1/31","非临时用电",""
"179524452","普通工业","交流10kV","居民生活1_10kV(合表)","80.000000","80.000000","1","2005/9/30","","12","2021/3/31","非临时用电",""
"179524496","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/10/14 15:35:00","","24","2005/10/14","非临时用电",""
"179524501","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/10/14 15:37:00","","24","2005/10/14","非临时用电",""
"179524576","城镇居民生活用电","交流380V","居民生活<1kV(合表)","110.000000","110.000000","1","2005/10/17 14:59:00","","24","2019/1/31","非临时用电",""
"179524578","城镇居民生活用电","交流380V","居民生活<1kV(合表)","110.000000","110.000000","1","2005/10/17 14:59:00","","24","2019/1/31","非临时用电",""
"179524624","乡村居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","2005/10/7 9:08:00","","24","2005/10/7","非临时用电",""
"179525053","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/10/9 11:39:00","","24","2005/10/9","非临时用电",""
"179525128","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/10/10 14:54:00","","24","2005/10/10","非临时用电",""
